# wt148 · PROMISES ADJUDICATED — one row per (sentence, named artefact) that scripts/wt148_promise_sweep.py
# emits for an in-scope manuscript. A row is a CLAIM: that a human RAN OR READ the artefact and found
# the sentence borne out (or not). It is not a claim that the sentence looks fine.
#
# HOW TO FALSIFY A ROW — and you should, because a row nobody re-checks is worth nothing:
#   1. Take the row's `evidence` column. It names a command to run or a file to read.
#   2. Run it or read it. If it does not show what `note` says it shows, the row is FALSE.
#   3. Delete the row. `python3 scripts/wt148_promise_sweep.py` goes RED on the next run, because the
#      promise it covered becomes unadjudicated. That is how this file is audited rather than trusted.
#   Editing the SENTENCE also invalidates the row: `promise_id` is a hash of (paper, artefact,
#   sentence), so a reworded promise gets a new id and the old row is reported STALE. Re-check, do not
#   re-key.
#
# CLASSES
#   H  HELD       — the artefact bears the sentence out.
#   N  NOT A PROMISE — the sentence names the artefact but asserts nothing about it that could fail
#                   independently of a row adjudicated elsewhere. Still checked; still a row.
#   R  REPAIRED   — the artefact did NOT bear it out; the manuscript was changed in the same pass, and
#                   `note` says what failed and which script repaired it.
#   C  CARDED     — failed, not repairable in-pass; `note` carries a NAMED FALSIFIER.
#
# SCOPE. The line below is the gate. Adding a manuscript stem to it turns the sweep red until every
# promise that manuscript emits carries a row. Widening scope is a data edit, deliberately.
#scope	paper-II	paper-III	paper-IV
#
# paper<TAB>promise_id<TAB>artefact<TAB>class<TAB>evidence<TAB>note<TAB>sentence
paper-IV	91e98bf51b	src/wealth_tensor/lambda_sensitivity.py	H	read scripts/wt002_lambda_report.py L1-8, which imports src/wealth_tensor/lambda_sensitivity.py	L3: 'from wealth_tensor.lambda_sensitivity import (sweep_coupling, invariance_report, scaling_exponent, DIMENSIONLESS)', then it prints the coupling sweep at φ=0.3 over 1e-6..1e+6 currency/J. 'Regenerated by scripts/wt002_lambda_report.py' holds for Paper III's second module.	- **Papers cited as established results:** Paper II (`src/wealth_tensor/redistribution.py`, regenerated by `scripts/wt030_report.py`); Paper III (`src/wealth_tensor/lag.py`, regenerated by `scripts/wt027_report.py`, and `src/wealth_tensor/lambda_sensitivity.py`, regenerated by `scripts/wt002_lambda_report.py`).
paper-IV	4c35bb44b7	scripts/wt002_lambda_report.py	H	`python3 scripts/wt002_lambda_report.py` re-run 2026-08-18 (RC 0)	RC 0; ends 'collapses_onto(A, B): True' after the twelve-orders sweep -- lambda_sensitivity.py's figures, regenerated today	- **Papers cited as established results:** Paper II (`src/wealth_tensor/redistribution.py`, regenerated by `scripts/wt030_report.py`); Paper III (`src/wealth_tensor/lag.py`, regenerated by `scripts/wt027_report.py`, and `src/wealth_tensor/lambda_sensitivity.py`, regenerated by `scripts/wt002_lambda_report.py`).
paper-IV	12dc448265	python3 scripts/wt089_recognition_and_offdiagonal.py	H	`python3 scripts/wt089_recognition_and_offdiagonal.py` re-run 2026-08-18 (RC 0), §4	RC 0 and it does print all four: 4.12x, 2.02x, two-sided p = 0.0002, and the power curve at pi = 0.05 -> 1.00. -81's repair holds, and the four numbers are byte-identical today	The diagonality rejection cited in §3, §4.4 and §9 comes from neither: it is Paper III §5.4's, and its command is `python3 scripts/wt089_recognition_and_offdiagonal.py`, which runs both universes in one pass and prints the 4.12× and 2.02× lifts, their *p* = 0.0002 and the power curve §3 quotes.
paper-IV	41744fe2ae	python3 scripts/wt026_severe_test.py --universe pilot --onset peak	H	`python3 scripts/wt026_severe_test.py --universe pilot --onset peak` re-run 2026-08-18 then grep for 4.12, 2.02 and 0.0002 in its output	RC 0 and the grep finds none of them -- the negative claim the bullet makes about this command is true on a run made today	`python3 scripts/wt026_severe_test.py --universe pilot --onset peak` is Paper III §5.3's command, it answers a different question, and it prints none of those numbers; this bullet named it until wealthTensor-81.
paper-IV	e087b31b91	5efe626	H	`git log --format='%h' -- scripts/reg013_citation_whitespace.py` + `git show --name-only --format= 5efe626`	the log returns 5efe626 and nothing else, so it is the last AND the only commit touching the instrument; and 5efe626's file list contains docs/papers/paper-IV-composition/paper-IV.md -- 'entered the repository together', as claimed	- **Commit for the results reported here:** **5efe626** — the last commit touching `scripts/reg013_citation_whitespace.py`, and therefore the state of the instrument that produced every number in §6.
paper-IV	ffc2d520de	scripts/reg013_citation_whitespace.py	H	`git log --format='%h' -- scripts/reg013_citation_whitespace.py | wc -l`	1 -- the single-commit history the sentence's 5efe626 pin rests on	- **Commit for the results reported here:** **5efe626** — the last commit touching `scripts/reg013_citation_whitespace.py`, and therefore the state of the instrument that produced every number in §6.
paper-IV	2f8a433aa7	test_the_forbidden_claim_is_red	H	grep -rln 'def test_the_forbidden_claim_is_red' tests/ | wc -l + grep -n 'test_pre001_constants_are_what_was_registered' docs/papers/paper-III-dual-tensor/paper-III.md	2 — tests/test_reg004_sec6_alpha_eff.py and tests/test_reg005_sec7_lag_transfer.py, both registration modules, so 'two' is counted rather than asserted; and Paper III L2061 does name the third. A filename count is the right read for THIS sentence, because the claim is about which files carry the definition — see REVIEW-025 §3.	Two of the suite's overclaim-forbidding tests are named here, and the suite holds more than two: `test_the_forbidden_claim_is_red` appears in two registration modules and Paper III names a third, `test_pre001_constants_are_what_was_registered`.
paper-IV	59ad5eeffd	test_pre001_constants_are_what_was_registered	H	sed -n '/def test_pre001_constants_are_what_was_registered/,/^def /p' tests/test_edgar.py + grep -n 'test_pre001_constants_are_what_was_registered' docs/papers/paper-III-dual-tensor/paper-III.md	defined in tests/test_edgar.py, and its body asserts the registered constants — an overclaim-forbidding test of the same kind as the two named beside it. Paper III L2061 names it, which is the sentence's 'Paper III names a third'.	Two of the suite's overclaim-forbidding tests are named here, and the suite holds more than two: `test_the_forbidden_claim_is_red` appears in two registration modules and Paper III names a third, `test_pre001_constants_are_what_was_registered`.
paper-IV	bf2138f041	test_a_flat_gini_does_not_mean_a_bounded_one	H	sed -n '/def test_a_flat_gini_does_not_mean_a_bounded_one/,/^def /p' tests/test_redistribution.py + grep -ci gini docs/papers/paper-IV-composition/paper-IV.md	READ, not located (REVIEW-024 repair; the prior evidence was `grep -rln`, which prints filenames and cannot show what a test forbids). The body asserts drift < 0.02 AND top_share > 0.95 AND not is_bounded, and the docstring states that a refactor reducing is_bounded to a drift test alone 'will fail here rather than quietly scoring condensation as success' -- that IS forbidding a saturating statistic to be read as convergence. It is defined in tests/test_redistribution.py, Paper II's module. paper-IV.md contains exactly two occurrences of 'gini', both inside this sentence, so 'this paper reports no Gini' holds.	`test_a_flat_gini_does_not_mean_a_bounded_one` forbids a saturating statistic being read as convergence, which is **Paper II's** claim and not this one's — this paper reports no Gini — and it is named here because §3's sovereign scale rests on the result it guards.
paper-IV	75220244de	docs/papers/PREPRINT-CHECKLIST.md	H	grep -n 'bibliographic details verified' docs/papers/PREPRINT-CHECKLIST.md + read docs/REFERENCE-POLICY.md L97	READ, not ls'd (REVIEW-024 repair; the prior evidence was `ls -l + git ls-files` and its note read 'present, 134 lines' -- true, and silent on what the file prescribes). L42 is the checkbox "Every reference entry's bibliographic details verified against a publisher page, a ..."; L6-7 dates the venue verification and orders re-verification before submitting; REFERENCE-POLICY L97 makes the bibliographic question its own numbered pass. The checklist prescribes what the sentence says it prescribes.	*Bibliographic details are to be verified against live sources before submission, per `docs/papers/PREPRINT-CHECKLIST.md` and `docs/REFERENCE-POLICY.md`.
paper-IV	3df66f9481	docs/REFERENCE-POLICY.md	H	grep -n 'verified against a publisher page' docs/REFERENCE-POLICY.md + read docs/REFERENCE-POLICY.md L210	L226 'Pass 1 — record verified against a publisher page, catalogue, Crossref or issuing body' and L210 'claim gets verified by hand, mechanically, against a source, before it enters any document'. The policy does prescribe verification against live sources. (Its twin in the same sentence, the PREPRINT-CHECKLIST row 75220244de, was repaired at REVIEW-024; this is the other half.)	*Bibliographic details are to be verified against live sources before submission, per `docs/papers/PREPRINT-CHECKLIST.md` and `docs/REFERENCE-POLICY.md`.
paper-III	9696c13d6a	data/pre-002-events.json	H	python3 on darwin, wealthTensor-83: union of `cik` across both universes of data/pre-002-events.json	pilot 247 events / 122 firms, replication 448 / 191 -- 313 summed, 307 as a union. RESULT-REG-003 §1 states 'the pooled firm count is 307, not 313' and names the six dual-SIC registrants (Live Ventures, Ubiquity, Right On Brands, Fortune Valley Treasures, IAC, Match Group); REG-003 §2's one-event-per-firm sensitivity -- the 0.413 §5.4 quotes -- is computed on n=307. REPLACES STALE 93662b4195, which read 313 out of wt089's reconciliation block (122+191) rather than out of the file the sentence names, and called 307 an erratum	Read as a **union** out of the committed `data/pre-002-events.json` the count is **307**, six registrants having changed SIC between 2013 and 2024 and so entering both universes, and that union is the *n* of the one-event-per-firm sensitivity below.
paper-III	5f35388d48	docs/preregistration/RESULT-002-wt026.md	H	read docs/preregistration/RESULT-002-wt026.md §4 end to end, wealthTensor-83	§4 'Where the conjunction may have broken -- post-hoc, and it does not count as evidence' carries exactly three, lettered: (a) the theory may simply be wrong, (b) the bridge assumption may be wrong, (c) the unit mismatch. Its preamble is the one §6.1 paraphrases. docs/notes/, the repository's actual working-notes directory, holds two files and carries none of the three	Three post-hoc conjectures about where the conjunction broke are recorded in `docs/preregistration/RESULT-002-wt026.md` §4.
paper-III	7090dac01e	docs/papers/paper-III-dual-tensor/POSITIONING-002-second-pass.md	H	read docs/papers/paper-III-dual-tensor/POSITIONING-002-second-pass.md §6, wealthTensor-83	§6 is titled 'UNDISCHARGED -- the reading list, with read-status attached to every entry' and opens 'WT-059 applies and is NOT discharged'; Ryan (1995) STILL NOT READ, Zhu (2016) ABSTRACT ONLY, Bushman & Williams BIBLIOGRAPHIC ONLY. The file's top-level sections run 1-9.6 with no §10, and §10 of the manuscript is 'Relation to existing work' and holds no queue	The crash paper is a later paper in this corpus, written with a price line and after the reading list in `docs/papers/paper-III-dual-tensor/POSITIONING-002-second-pass.md` §6 — which that file still marks undischarged — is discharged.
paper-IV	df3cdc8d2a	docs/preregistration/RESULT-REG-013-rerun-2026-08-18.json	H	`python3 -c "import json;a=json.load(open('docs/preregistration/RESULT-REG-013-run.json'));b=json.load(open('docs/preregistration/RESULT-REG-013-rerun-2026-08-18.json'));print([k for k in ('pairs','ceiling','P_ceiling','F_floor','H1') if a[k]!=b[k]])"`	prints [] -- the re-run agrees with the committed run on every block §6 reports. The file is the 2026-08-18 re-run's own JSON, committed by scripts/wt157_paperIV_s10_reg013_rerun.py, so the sentence's 'that second run is committed at' names a file that exists and carries what it claims	That second run is committed at `docs/preregistration/RESULT-REG-013-rerun-2026-08-18.json`, and it replicates §6 on the live graph rather than regenerating it from anything held here.
paper-IV	80809cfe15	REG-013	H	python3 -c "import json,re;t=re.sub(r'\s+',' ',open('docs/preregistration/REG-013-citation-graph-whitespace.md').read());d=json.load(open('docs/preregistration/RESULT-REG-013-run.json'));a=[(k,s['asked']) for k,c in d['seeds'].items() for s in c];print({k:'%d/%d'%(sum(1 for kk,x in a if kk==k and x in t),sum(1 for kk,_ in a if kk==k)) for k in d['seeds']})"	prints {'T': '7/7', 'S': '5/6', 'K': '5/6', 'X': '0/6'} on 2026-08-18 -- every seed title the run ASKED for, matched verbatim against REG-013 with whitespace flattened. The two S/K misses are the same works under REG-013 §3.1's shorter forms (*Monetary Economics* for the full subtitle; 'standard Γ distribution' for the run's 'standard Gamma distribution'). X is 0/6 because §3.2 names the FLOOR cluster by author-year (Jinek et al. 2012; Cong et al. 2013; Mali et al. 2013; Doudna & Charpentier 2014; Ran et al. 2013; Komor et al. 2016) rather than by title, and X is a control, not one of the three literatures the sentence is about	**The instrument.** Each literature is defined by seed works named in `REG-013`, and its *audience* is the set of works citing at least one seed, taken from OpenAlex.
paper-IV	a6735d5cbc	REG-013	H	python3 -c "import re,subprocess;t=re.sub(r'\s+',' ',open('docs/preregistration/REG-013-citation-graph-whitespace.md').read());print('disclaimer:', 'It is not evidence that the intersection is *fertile*.' in t);print(subprocess.check_output(['git','log','--diff-filter=A','--format=%cI %h','--','docs/preregistration/REG-013-citation-graph-whitespace.md','docs/preregistration/RESULT-REG-013-run.json']).decode().strip())"	prints 'disclaimer: True' and the two add-dates 2026-08-16T09:40:55-05:00 fff7063 (REG-013) and 2026-08-16T09:56:54-05:00 5efe626 (the run's JSON) -- the registration entered the repository 16 minutes BEFORE the numbers did, which is what 'before the numbers existed' asserts. REG-013 §4 carries the disclaimer verbatim: 'a measured absence of co-citation is evidence that the intersection is *unoccupied*. It is not evidence that the intersection is *fertile*. Paper IV may cite this result for the first claim only.'	**And what the measurement does not establish, stated in `REG-013` before the numbers existed:** an unoccupied intersection is not thereby a fertile one.
paper-III	608c3d4572	PRE-001	H	python3 -c "import re,subprocess;t=re.sub(r'\s+',' ',open('docs/preregistration/PRE-001-wt026-observability-lag.md').read());g=lambda p: subprocess.check_output(['git','log','--diff-filter=A','--format=%cI %h','--',p]).decode().strip();print('sec42:', '4.2 \u00b7 Replication universe \u2014 declared now, run unchanged' in t);print('deliberate:', 'Declaring the replication *now* is deliberate.' in t);print('PRE-001 added:', g('docs/preregistration/PRE-001-wt026-observability-lag.md'));print('pilot log added:', g('docs/preregistration/RESULT-001-pilot-run.log'))"	prints 'sec42: True', 'deliberate: True', 'PRE-001 added: 2026-08-05T17:11:01-05:00 9722342' and 'pilot log added: 2026-08-05T17:46:52-05:00 d655501'. PRE-001 §4.2 is headed 'Replication universe -- declared now, run unchanged' and its body says 'Declaring the replication *now* is deliberate', so the registration DOES declare the replication universe; and the two add-dates, taken PER FILE, put the registration in the repository 35 minutes before the pilot's run log, which is what 'before the pilot was run' asserts. Read as a single git log over both paths the same two dates appear to run the other way and attribute to neither file -- that draft was discarded, and the reason is in this script's docstring	The replication universe, declared in `PRE-001` §4.2 before the pilot was run, retained 202 events across 106 firms and gave **z = +0.634** (p = 0.263), with goodwill and PP&E tied at 3.0.
paper-III	fed63cfe77	docs/preregistration/RESULT-002-*-run.log	H	python3 -c "import glob;fs=sorted(glob.glob('docs/preregistration/RESULT-002-*-run.log'));print([(f.split('/')[-1], [l.strip() for l in open(f) if 'permut' in l.lower()]) for f in fs])"	prints both log basenames each carrying exactly one line, 'NEGATIVE CONTROL (tier labels permuted, lag distribution held fixed):' -- so the label-permutation control IS printed in those same run logs, in both the pilot and the replication log, and the log's own wording carries the sentence's 'permutes the tier labels while holding the lag distribution fixed'	What the registrations put in its place is the label-permutation control printed in those same run logs (`docs/preregistration/RESULT-002-*-run.log`), which permutes the tier labels while holding the lag distribution fixed; in the pilot its null runs at mean **+0.007**, standard deviation **1.025** over 1 000 draws, against an observed *z* of **−0.290**.
paper-IV	d108d720bb	docs/REFERENCE-POLICY.md	H	python3 -c "import re;t=re.sub(r'\s+',' ',open('docs/REFERENCE-POLICY.md').read());print('mark-table:', 'Checked against a publisher page, library catalogue, Crossref record or the issuing body' in t)"	prints 'mark-table: True'. REFERENCE-POLICY.md's mark table defines the tick as 'Checked against a publisher page, library catalogue, Crossref record or the issuing body's own documentation. Not recalled.' -- which is exactly 'the sources the mark table requires', so the repaired sentence points at a table that states what the mark means rather than at the sessions in which it was applied, which a reader cannot open	Entries marked ✓ were verified against the sources the mark table in `docs/REFERENCE-POLICY.md` requires.*
paper-III	37d8d59fa8	docs/preregistration/RESULT-002-*-run.log	H	python3 -c "import glob;fs=sorted(glob.glob('docs/preregistration/RESULT-002-*-run.log'));print([(f.split('/')[-1],sum(1 for l in open(f) if l.startswith('===== SENSITIVITY')),sorted({l.split('VERDICT:')[1].strip() for l in open(f) if 'VERDICT:' in l})) for f in fs])"	prints [('RESULT-002-pilot-run.log', 3, ['INCONCLUSIVE (underpowered)', 'PREDICTION FAILS']), ('RESULT-002-replication-run.log', 3, ['PREDICTION FAILS'])] -- queried PER FILE, so each count and each verdict set attributes to a named log. Both named logs exist and each carries the registered sensitivity analyses, which is what 'are in the run logs (docs/preregistration/RESULT-002-*-run.log)' asserts; and the only verdicts any sensitivity block reports are PREDICTION FAILS and INCONCLUSIVE (underpowered), never a pass, which is what 'none reverses the verdict' asserts. NOTE FOR A SUCCESSOR: the count is THREE per universe. The pre-repair sentence said four and wt167 removed the number rather than rewriting it, because the same unsupported four still stands in PRE-002 s2, RESULT-001 s1 and RESULT-002 s1 and editing a registration in place is Jason's ruling, carded 1217603625863293	The registered sensitivity analyses per universe are in the run logs (`docs/preregistration/RESULT-002-*-run.log`); none reverses the verdict.
paper-II	4eae009313	docs/RESULT-END-TO-END-001-E1.md	H	python3 -c "import re,subprocess;t=re.sub(r'\s+',' ',open('docs/RESULT-END-TO-END-001-E1.md').read());g=lambda p: subprocess.check_output(['git','log','--diff-filter=A','--format=%cI %h','--',p]).decode().strip();print('thresholds:', chr(167)+'5 fixes E1'+chr(39)+'s thresholds, its VOID rule, its ordering' in t);print('before any leg was run:', 'before any leg was run' in t);print('named in advance:', 'The design named its candidate difference in advance' in t);print('design added:', g('docs/END-TO-END-001.md'));print('result added:', g('docs/RESULT-END-TO-END-001-E1.md'))"	prints 'thresholds: True', 'before any leg was run: True', 'named in advance: True', 'design added: 2026-08-16T12:22:30-05:00 4ea6361' and 'result added: 2026-08-16T13:20:36-05:00 91e26cd'. E1 records the CHECK (its section 2, the E1a symbol table and type check); it records the THRESHOLDS by name -- 'section 5 fixes E1's thresholds, its VOID rule, its ordering (E1a precedes E1b) and the corpus's response to every outcome', registered in docs/END-TO-END-001.md 'before any leg was run'; and at section 2.2 it records that 'The design named its candidate difference in advance', the rho-versus-phi difference in kind that produced this withdrawal. The two add-dates, taken PER FILE, put the design in the repository 58 minutes before the result, so 'written down before the check was run' is a git fact rather than a recollection.	The check, its thresholds, and the fact that this withdrawal was written down before the check was run are recorded in `docs/RESULT-END-TO-END-001-E1.md`.
paper-II	c138f0078e	test_a_flat_gini_does_not_mean_a_bounded_one	H	python3 -c "import re;src=open('tests/test_redistribution.py').read();m=re.search(r'^def test_a_flat_gini_does_not_mean_a_bounded_one\(.*?(?=^def |\Z)',src,re.M|re.S).group(0);print([l.strip() for l in m.split(chr(10)) if l.strip().startswith('assert')])"	prints "['assert drift < 0.02                     # flat by a drift test...', 'assert top_share(res) > 0.95            # ...and completely condensed', 'assert not is_bounded(res)']" -- the test's three asserts, read out of the function body rather than located by name. The third is the one the sentence promises. A criterion simplified back to a drift test alone returns True for the unopposed run, and 'assert not is_bounded(res)' then FAILS -- so the simplification 'fails loudly' instead of 'quietly re-scoring condensation as success'. The first two are what make the third discriminating: they establish that the run it is asserted over is flat by a drift test AND completely condensed, which is the trap the guard exists for.	It was caught by asking what the statistic's maximum was — and it is now pinned by a test named `test_a_flat_gini_does_not_mean_a_bounded_one`, so that any future simplification of the criterion fails loudly instead of quietly re-scoring condensation as success.
paper-II	f6956d83f0	test_the_result_is_not_a_lucky_seed	H	python3 -c "import re;src=open('tests/test_redistribution.py').read();m=re.search(r'^def test_the_result_is_not_a_lucky_seed\(.*?(?=^def |\Z)',src,re.M|re.S).group(0);print('T =', re.search(r'^T = (\d+)',src,re.M).group(1));print('configurations:', len(re.findall(r'\(\"(?:stock|flow)\", ',m)));print('horizons:', re.search(r'for horizon in \(([^)]*)\)',m).group(1));print('seeds:', re.search(r'for s in (range\(\d+\))',m).group(1))"	prints 'T = 600', 'configurations: 2', 'horizons: T, 1200' and 'seeds: range(5)' -- every quantity the sentence names, read out of the function body and the module constant rather than asserted. Two configurations, each with its own band; five seeds; and BOTH horizons, the suite's T = 600 and the reported T = 1200, which is the whole point of the sentence: a band checked only at half the reported horizon would not reach the numbers it is offered for. wt170's post-condition P16 RUNS this test and it passes, so the bands hold rather than merely being written down.	Seed-robustness is asserted separately rather than averaged in: `test_the_result_is_not_a_lucky_seed` holds two configurations inside their stated bands across five seeds, at the reported *T* = 1200 as well as at the suite's *T* = 600.
paper-II	95e60baa81	src/wealth_tensor/redistribution.py	H	python3 -c "import re;print('regenerating command imports it:','from wealth_tensor.redistribution import' in open('scripts/wt030_report.py').read());print('paper suite imports it:', 'from wealth_tensor.redistribution import' in open('tests/test_redistribution.py').read());print('module defines:', re.findall(r'^(?:class|def) (\w+)',open('src/wealth_tensor/redistribution.py').read(),re.M))"	prints 'regenerating command imports it: True', 'paper suite imports it: True' and "module defines: ['gini', 'RedistributiveEconomy', 'stationary_gini', 'top_share', 'is_bounded', 'reachable_frontier', 'sweep']". The bullet is a provenance claim -- that THIS module is the paper's -- and it is checked by reading what depends on it rather than by finding the file: scripts/wt030_report.py, the command the next bullet names for regenerating section 3, imports from wealth_tensor.redistribution, and so does tests/test_redistribution.py, the module holding the paper's claims. Every name section 3 reports through (stationary_gini, top_share, is_bounded, reachable_frontier, sweep) is defined here. Locating the file would not discriminate: a module nothing imports would pass that (wealthTensor-84, REVIEW-024 section 1).	- **Module:** `src/wealth_tensor/redistribution.py`
paper-II	5a47d4caef	python3 -m pytest tests/ -q	H	python3 -c "import subprocess;ids=lambda p: [l for l in subprocess.run(['python3','-m','pytest',p,'-q','--collect-only'],capture_output=True,text=True).stdout.split(chr(10)) if '::' in l];print('whole repository includes this paper file:', any(l.startswith('tests/test_redistribution.py::') for l in ids('tests/')));print('tests/test_redistribution.py:', len(ids('tests/test_redistribution.py')));L=open('docs/papers/paper-II-redistribution/paper-II.md').read().split(chr(10));sec=lambda i: [l for l in L[:i] if l.startswith('## ')][-1][3:];print('18 quoted in sections:', sorted({sec(i) for i,l in enumerate(L,1) if '18 tests' in l or '**18** tests' in l}))"	prints 'whole repository includes this paper file: True', 'tests/test_redistribution.py: 18' and "18 quoted in sections: ['1 · Introduction', '7 · Data and code availability', 'Abstract']". pytest's OWN collector is what counts here, not a grep for 'def test_'. RE-EVIDENCED TWICE, AND THE SECOND TIME IS THE INSTRUCTIVE ONE. The first line of this cell used to print a WHOLE-REPOSITORY collected-test count, and the note quoted it verbatim -- so every test added ANYWHERE in the repository turned a paper-II evidence row red. It broke at wealthTensor-93 (six tests added, 1095 -> 1101) and was handed over reported green; wealthTensor-94 found it red at that commit, bumped the number, carded the fragility, and then BROKE IT AGAIN IN THE SAME SESSION by adding fourteen tests (1101 -> 1115). Twice in two sessions is not a coincidence, it is a design defect: the number was a fact about the REPOSITORY and this row adjudicates a sentence about tests/test_redistribution.py. The first line is now a PREDICATE -- that a whole-repository collection contains this paper's file -- which is what the clause 'runs the whole repository' actually asserts, and which no unrelated test can move. This is the same repair the third line already carried: it replaced '18 quoted at lines: [38, 90, 459]' after wt171's edit moved 459 to 463, with section NAMES, stable under reflow. AN EVIDENCE COMMAND MUST OBSERVE THE THING THE SENTENCE CLAIMS. If it observes something merely nearby, every change to the neighbourhood is a false alarm.	- **Test suite:** `python3 -m pytest tests/ -q` runs the whole repository; the **18** tests in `tests/test_redistribution.py` are the ones that hold this paper's claims in place, and that count is the one quoted in the abstract and in §1.
paper-II	a14c44b2ef	tests/test_redistribution.py	H	python3 -c "import re;src=open('tests/test_redistribution.py').read();ns=re.findall(r'^def (test_\w+)',src,re.M);print('tests:',len(ns));print('first:',ns[0]);print('last:',ns[-1]);print('imports the paper module:','from wealth_tensor.redistribution import' in src)"	prints 'tests: 18', 'first: test_gini_matches_hand_computed_values', 'last: test_parameter_validation' and 'imports the paper module: True'. This row carries the sentence's claim about the FILE rather than about the pytest command (which is row 5a47d4caef): that the tests holding this paper's claims in place are the ones in tests/test_redistribution.py. Eighteen test functions are defined in it, the count agrees with pytest's collector at row 5a47d4caef, and the file imports from wealth_tensor.redistribution -- the module section 7's previous bullet pins -- so the tests exercise this paper's code and not a neighbour's.	- **Test suite:** `python3 -m pytest tests/ -q` runs the whole repository; the **18** tests in `tests/test_redistribution.py` are the ones that hold this paper's claims in place, and that count is the one quoted in the abstract and in §1.
paper-II	cd94f1a9bc	test_a_flat_gini_does_not_mean_a_bounded_one	H	python3 -c "import re;a=open('tests/test_redistribution.py').read();b=open('tests/test_excess_demand.py').read();f=lambda s,t: bool(re.search(r'^def '+t+r'\(',s,re.M));print('test_a_flat_gini_does_not_mean_a_bounded_one in tests/test_redistribution.py:',f(a,'test_a_flat_gini_does_not_mean_a_bounded_one'));print('same name in tests/test_excess_demand.py:', f(b,'test_a_flat_gini_does_not_mean_a_bounded_one'));print('its asserts:', [l.strip() for l in re.search(r'^def test_a_flat_gini_does_not_mean_a_bounded_one\(.*?(?=^def |\Z)',a,re.M|re.S).group(0).split(chr(10)) if l.strip().startswith('assert')])"	prints 'test_a_flat_gini_does_not_mean_a_bounded_one in tests/test_redistribution.py: True', 'same name in tests/test_excess_demand.py: False' and "its asserts: ['assert drift < 0.02                     # flat by a drift test...', 'assert top_share(res) > 0.95            # ...and completely condensed', 'assert not is_bounded(res)']". The NEGATIVE line is the discriminating one: the bullet places this test in the paper's own module and the second of the pair 'in a companion module of the same suite', so a reading that found the same name in both files would falsify the contrast the bullet draws. It is in one and not the other. The asserts are read rather than located, and the third, 'assert not is_bounded(res)', is what makes a future simplification of section 3.4's criterion fail instead of quietly re-scoring condensation as success.	- **The two tests that exist to make overclaiming fail loudly:** `test_a_flat_gini_does_not_mean_a_bounded_one`, which pins §3.4's boundedness criterion so that any future simplification of it fails instead of quietly re-scoring condensation as success, and `test_excess_demand_is_monotone_here_so_this_is_not_an_SMD_result`, which constrains this programme's price-formation manuscript — since superseded by its own internal referee, and the guard outlives it — in a companion module of the same suite, `tests/test_excess_demand.py`; it is a different companion from §3.2's work on the reporting layer.
paper-II	5a442cbbf3	tests/test_excess_demand.py	H	python3 -c "import re;src=open('tests/test_excess_demand.py').read();m=re.search(r'^def test_excess_demand_is_monotone_here_so_this_is_not_an_SMD_result\(.*?(?=^def |\Z)',src,re.M|re.S).group(0);print('present:', True);print('constrains the manuscript:', 'must not be conflated in the manuscript' in m);print('asserts:', [l.strip() for l in m.split(chr(10)) if l.strip().startswith('assert')])"	prints 'present: True', 'constrains the manuscript: True' and "asserts: ['assert all(a >= b for a, b in zip(zs, zs[1:]))']". test_excess_demand_is_monotone_here_so_this_is_not_an_SMD_result is defined in tests/test_excess_demand.py -- a companion module of the same suite, as the bullet says -- and the constraint is not inferred: its docstring carries the sentence 'This module shows invariance of the curves' difference to the allocation; it does NOT show arbitrary shape, and the two must not be conflated in the manuscript.' Its single assert holds excess demand monotone across 500 prices, which is the fact that licenses the limit. So the test does CONSTRAIN the price-formation manuscript, which is what 'a test suite that constrains its author is a different object from one that flatters him' asserts about it.	- **The two tests that exist to make overclaiming fail loudly:** `test_a_flat_gini_does_not_mean_a_bounded_one`, which pins §3.4's boundedness criterion so that any future simplification of it fails instead of quietly re-scoring condensation as success, and `test_excess_demand_is_monotone_here_so_this_is_not_an_SMD_result`, which constrains this programme's price-formation manuscript — since superseded by its own internal referee, and the guard outlives it — in a companion module of the same suite, `tests/test_excess_demand.py`; it is a different companion from §3.2's work on the reporting layer.
paper-II	0d95afb089	3b11f23	H	python3 -c "import subprocess;r=lambda a: subprocess.run(a,capture_output=True,text=True);print('object type:', r(['git','cat-file','-t','3b11f23']).stdout.strip());print('subject:', r(['git','log','-1','--format=%h %cI %s','3b11f23']).stdout.strip());print('last commit touching the module:', r(['git','log','-1','--format=%h','--','src/wealth_tensor/redistribution.py']).stdout.strip())"	prints 'object type: commit', 'subject: 3b11f23 2026-08-05T09:15:30-05:00 redistribution: WT-030 sweep - the base caps the reachable region, realisation is the crux' and 'last commit touching the module: 3b11f23'. 3b11f23 resolves to a commit, its subject is the redistribution sweep this paper reports, and the third line is the sentence's OWN verification -- git log -1 --format=%h -- src/wealth_tensor/redistribution.py -- run at HEAD and returning the sha the sentence pins. So 'the last commit touching src/wealth_tensor/redistribution.py' is true NOW, not merely on the day it was typed, which is the property a per-file pin was chosen for.	- **Commit for the results reported here:** **3b11f23** — the last commit touching `src/wealth_tensor/redistribution.py`, and therefore the state of the module that produced §3's simulation output.
